"STATION","NAME","DATE","DAPR","DAWM","MDPR","MDWM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV"
"USC00048135","SHASTA DAM, CA US","1991-05-02",,,,,"0.00","0.0","0.0","53","45","48","28.0"
"USC00048135","SHASTA DAM, CA US","1991-05-03",,,,,"0.07","0.0","0.0","60","47","49","39.1"
"USC00048135","SHASTA DAM, CA US","1991-05-04",,,,,"0.00","0.0","0.0","74","49","51","39.8"
"USC00048135","SHASTA DAM, CA US","1991-05-05",,,,,"0.00","0.0","0.0","77","49","57","46.0"
"USC00048135","SHASTA DAM, CA US","1991-05-06",,,,,"0.00","0.0","0.0","73","53","56","34.2"
"USC00048135","SHASTA DAM, CA US","1991-05-07",,,,,"0.00","0.0","0.0","74","54","55","51.0"
"USC00048135","SHASTA DAM, CA US","1991-05-08",,,,,"0.00","0.0","0.0","75","52","54","54.1"
"USC00048135","SHASTA DAM, CA US","1991-05-09",,,,,"0.00","0.0","0.0","64","44","49","54.1"
"USC00048135","SHASTA DAM, CA US","1991-05-10",,,,,"0.00","0.0","0.0","64","48","53","70.8"
"USC00048135","SHASTA DAM, CA US","1991-05-11",,,,,"0.00","0.0","0.0","70","48","53","65.2"
"USC00048135","SHASTA DAM, CA US","1991-05-12",,,,,"0.00","0.0","0.0","71","50","50","65.2"
"USC00048135","SHASTA DAM, CA US","1991-05-13",,,,,"0.32","0.0","0.0","69","50","53","29.8"
"USC00048135","SHASTA DAM, CA US","1991-05-14",,,,,"1.12","0.0","0.0","58","48","49","29.8"
"USC00048135","SHASTA DAM, CA US","1991-05-15",,,,,"0.00","0.0","0.0","77","49","57","42.3"
"USC00048135","SHASTA DAM, CA US","1991-05-16",,,,,"0.00","0.0","0.0","78","52","58","44.1"
"USC00048135","SHASTA DAM, CA US","1991-05-17",,,,,"0.12","0.0","0.0","68","49","49","55.9"
"USC00048135","SHASTA DAM, CA US","1991-05-18",,,,,"0.00","0.0","0.0","61","43","44","55.9"
"USC00048135","SHASTA DAM, CA US","1991-05-19",,,,,"0.00","0.0","0.0","59","44","46","34.2"
"USC00048135","SHASTA DAM, CA US","1991-05-20",,,,,"0.00","0.0","0.0","70","46","54","47.8"
"USC00048135","SHASTA DAM, CA US","1991-05-21",,,,,"0.00","0.0","0.0","77","54","61","37.3"
"USC00048135","SHASTA DAM, CA US","1991-05-22",,,,,"0.00","0.0","0.0","86","54","61","44.1"
"USC00048135","SHASTA DAM, CA US","1991-05-23",,,,,"0.00","0.0","0.0","88","54","67","44.7"
"USC00048135","SHASTA DAM, CA US","1991-05-24",,,,,"0.00","0.0","0.0","89","62","66","47.8"
"USC00048135","SHASTA DAM, CA US","1991-05-25",,,,,"0.00","0.0","0.0","88","59","63","60.9"
"USC00048135","SHASTA DAM, CA US","1991-05-26",,,,,"0.00","0.0","0.0","78","58","62","72.7"
"USC00048135","SHASTA DAM, CA US","1991-05-27",,,,,"0.00","0.0","0.0","79","58","60","70.2"
"USC00048135","SHASTA DAM, CA US","1991-05-28",,,,,"0.00","0.0","0.0","82","60","62","47.2"
"USC00048135","SHASTA DAM, CA US","1991-05-29",,,,,"0.00","0.0","0.0","82","56","57","60.9"
"USC00048135","SHASTA DAM, CA US","1991-05-30",,,,,"0.10","0.0","0.0","59","48","53","31.7"
"USC00048135","SHASTA DAM, CA US","1991-05-31",,,,,"0.00","0.0","0.0","69","53","57","80.8"
"USC00048135","SHASTA DAM, CA US","1991-06-01",,,,,"0.00","0.0","0.0","85","58","67","57.2"
"USC00048135","SHASTA DAM, CA US","1991-06-02",,,,,"0.00","0.0","0.0","86","68","73","44.1"
"USC00048135","SHASTA DAM, CA US","1991-06-03",,,,,"0.00","0.0","0.0","88","60","63","57.2"
"USC00048135","SHASTA DAM, CA US","1991-06-04",,,,,"0.00","0.0","0.0","85","63","64","52.8"
"USC00048135","SHASTA DAM, CA US","1991-06-05",,,,,"0.00","0.0","0.0","79","58","60","98.2"
"USC00048135","SHASTA DAM, CA US","1991-06-06",,,,,"0.00","0.0","0.0","81","60","61","52.8"
"USC00048135","SHASTA DAM, CA US","1991-06-07",,,,,"0.00","0.0","0.0","82","60","64","55.9"
"USC00048135","SHASTA DAM, CA US","1991-06-08",,,,,"0.00","0.0","0.0","89","62","69","62.1"
"USC00048135","SHASTA DAM, CA US","1991-06-09",,,,,"0.00","0.0","0.0","91","69","74","60.3"
"USC00048135","SHASTA DAM, CA US","1991-06-10",,,,,"0.00","0.0","0.0","99","69","71","47.2"
"USC00048135","SHASTA DAM, CA US","1991-06-11",,,,,"0.00","0.0","0.0","99","70","70","44.1"
"USC00048135","SHASTA DAM, CA US","1991-06-12",,,,,"0.00","0.0","0.0","98","69","71","46.0"
"USC00048135","SHASTA DAM, CA US","1991-06-13",,,,,"0.00","0.0","0.0","92","61","63","57.2"
"USC00048135","SHASTA DAM, CA US","1991-06-14",,,,,"0.00","0.0","0.0","83","60","59","88.9"
"USC00048135","SHASTA DAM, CA US","1991-06-15",,,,,"0.00","0.0","0.0","85","59","64","52.8"
"USC00048135","SHASTA DAM, CA US","1991-06-16",,,,,"0.00","0.0","0.0","89","59","63","69.0"
"USC00048135","SHASTA DAM, CA US","1991-06-17",,,,,"0.00","0.0","0.0","84","63","65","47.8"
"USC00048135","SHASTA DAM, CA US","1991-06-18",,,,,"0.00","0.0","0.0","88","62","65","57.2"
"USC00048135","SHASTA DAM, CA US","1991-06-19",,,,,"0.00","0.0","0.0","86","55","56","60.3"
"USC00048135","SHASTA DAM, CA US","1991-06-20",,,,,"0.00","0.0","0.0","74","54","56","64.0"
"USC00048135","SHASTA DAM, CA US","1991-06-21",,,,,"0.00","0.0","0.0","80","55","60","52.2"
"USC00048135","SHASTA DAM, CA US","1991-06-22",,,,,"0.00","0.0","0.0","83","57","61","55.9"
"USC00048135","SHASTA DAM, CA US","1991-06-23",,,,,"0.00","0.0","0.0","83","59","61","46.0"
"USC00048135","SHASTA DAM, CA US","1991-06-24",,,,,"0.00","0.0","0.0","78","53","55","42.9"
"USC00048135","SHASTA DAM, CA US","1991-06-25",,,,,"0.65","0.0","0.0","77","56","57","51.0"
"USC00048135","SHASTA DAM, CA US","1991-06-26",,,,,"0.00","0.0","0.0","77","56","57","57.8"
"USC00048135","SHASTA DAM, CA US","1991-06-27",,,,,"0.00","0.0","0.0","73","57","59","42.9"
"USC00048135","SHASTA DAM, CA US","1991-06-28",,,,,"0.00","0.0","0.0","72","59","59","49.1"
"USC00048135","SHASTA DAM, CA US","1991-06-29",,,,,"1.07","0.0","0.0","69","58","58","39.1"
"USC00048135","SHASTA DAM, CA US","1991-06-30",,,,,"0.00","0.0","0.0","76","58","63","37.9"
"USC00048135","SHASTA DAM, CA US","1991-07-01",,,,,"0.00","0.0","0.0","91","65","74","69.0"
"USC00048135","SHASTA DAM, CA US","1991-07-02",,,,,"0.00","0.0","0.0","100","74","82","55.3"
"USC00048135","SHASTA DAM, CA US","1991-07-03",,,,,"0.00","0.0","0.0","106","78","82","47.2"
"USC00048135","SHASTA DAM, CA US","1991-07-04",,,,,"0.00","0.0","0.0","108","78","84","44.7"
"USC00048135","SHASTA DAM, CA US","1991-07-05",,,,,"0.00","0.0","0.0","109","79","82","44.1"
"USC00048135","SHASTA DAM, CA US","1991-07-06",,,,,"0.00","0.0","0.0","102","70","71","49.1"
"USC00048135","SHASTA DAM, CA US","1991-07-07",,,,,"0.00","0.0","0.0","98","69","71","41.0"
"USC00048135","SHASTA DAM, CA US","1991-07-08",,,,,"0.00","0.0","0.0","97","68","70","44.7"
"USC00048135","SHASTA DAM, CA US","1991-07-09",,,,,"0.00","0.0","0.0","94","67","69","54.1"
"USC00048135","SHASTA DAM, CA US","1991-07-10",,,,,"0.00","0.0","0.0","92","69","71","42.9"
"USC00048135","SHASTA DAM, CA US","1991-07-11",,,,,"0.00","0.0","0.0","96","69","75","52.2"
"USC00048135","SHASTA DAM, CA US","1991-07-12",,,,,"0.00","0.0","0.0","99","72","73","54.1"
"USC00048135","SHASTA DAM, CA US","1991-07-13",,,,,"0.00","0.0","0.0","96","70","71","47.2"
"USC00048135","SHASTA DAM, CA US","1991-07-14",,,,,"0.00","0.0","0.0","94","66","69","42.3"
"USC00048135","SHASTA DAM, CA US","1991-07-15",,,,,"0.00","0.0","0.0","92","67","69","47.2"
"USC00048135","SHASTA DAM, CA US","1991-07-16",,,,,"0.00","0.0","0.0","84","64","65","39.8"
"USC00048135","SHASTA DAM, CA US","1991-07-17",,,,,"0.01","0.0","0.0","76","64","66","37.3"
"USC00048135","SHASTA DAM, CA US","1991-07-18",,,,,"0.00","0.0","0.0","90","65","71","47.2"
"USC00048135","SHASTA DAM, CA US","1991-07-19",,,,,"0.00","0.0","0.0","97","70","72","49.1"
"USC00048135","SHASTA DAM, CA US","1991-07-20",,,,,"0.00","0.0","0.0","90","60","70","52.8"
"USC00048135","SHASTA DAM, CA US","1991-07-21",,,,,"0.00","0.0","0.0","91","69","71","57.2"
"USC00048135","SHASTA DAM, CA US","1991-07-22",,,,,"0.00","0.0","0.0","98","71","74","47.2"
"USC00048135","SHASTA DAM, CA US","1991-07-23",,,,,"0.00","0.0","0.0","99","71","72","37.9"
"USC00048135","SHASTA DAM, CA US","1991-07-24",,,,,"0.00","0.0","0.0","99","71","72","42.9"
"USC00048135","SHASTA DAM, CA US","1991-07-25",,,,,"0.00","0.0","0.0","97","70","75","47.2"
"USC00048135","SHASTA DAM, CA US","1991-07-26",,,,,"0.00","0.0","0.0","97","74","76","67.7"
"USC00048135","SHASTA DAM, CA US","1991-07-27",,,,,"0.00","0.0","0.0","99","77","79","67.7"
"USC00048135","SHASTA DAM, CA US","1991-07-28",,,,,"0.00","0.0","0.0","106","73","73","55.9"
"USC00048135","SHASTA DAM, CA US","1991-07-29",,,,,"0.00","0.0","0.0","104","73","75","51.0"
"USC00048135","SHASTA DAM, CA US","1991-07-30",,,,,"0.00","0.0","0.0","109","76","80","49.1"
"USC00048135","SHASTA DAM, CA US","1991-07-31",,,,,"0.00","0.0","0.0","106","76","77","46.0"
"USC00048135","SHASTA DAM, CA US","1991-08-01",,,,,"0.00","0.0","0.0","98","67","68","52.2"
"USC00048135","SHASTA DAM, CA US","1991-08-02",,,,,"0.00","0.0","0.0","95","67","69","47.8"
"USC00048135","SHASTA DAM, CA US","1991-08-03",,,,,"0.00","0.0","0.0","95","66","67","54.1"
"USC00048135","SHASTA DAM, CA US","1991-08-04",,,,,"0.00","0.0","0.0","95","63","64","36.0"
"USC00048135","SHASTA DAM, CA US","1991-08-05",,,,,"0.00","0.0","0.0","87","63","64","44.7"
"USC00048135","SHASTA DAM, CA US","1991-08-06",,,,,"0.00","0.0","0.0","89","57","60","52.2"
"USC00048135","SHASTA DAM, CA US","1991-08-07",,,,,"0.00","0.0","0.0","80","60","64","52.2"
"USC00048135","SHASTA DAM, CA US","1991-08-08",,,,,"0.00","0.0","0.0","85","64","66","57.8"
"USC00048135","SHASTA DAM, CA US","1991-08-09",,,,,"0.00","0.0","0.0","95","65","68","42.3"
"USC00048135","SHASTA DAM, CA US","1991-08-10",,,,,"0.00","0.0","0.0","95","53","72","60.9"
"USC00048135","SHASTA DAM, CA US","1991-08-11",,,,,"0.00","0.0","0.0","99","71","72","62.1"
"USC00048135","SHASTA DAM, CA US","1991-08-12",,,,,"0.00","0.0","0.0","99","65","69","52.8"
"USC00048135","SHASTA DAM, CA US","1991-08-13",,,,,"0.00","0.0","0.0","96","68","69","52.2"
"USC00048135","SHASTA DAM, CA US","1991-08-14",,,,,"0.00","0.0","0.0","91","67","73","41.0"
"USC00048135","SHASTA DAM, CA US","1991-08-15",,,,,"0.00","0.0","0.0","98","63","65","64.0"
"USC00048135","SHASTA DAM, CA US","1991-08-16",,,,,"0.00","0.0","0.0","84","64","65","57.2"
"USC00048135","SHASTA DAM, CA US","1991-08-17",,,,,"0.00","0.0","0.0","94","65","67","46.0"
"USC00048135","SHASTA DAM, CA US","1991-08-18",,,,,"0.00","0.0","0.0","93","66","67","55.9"
"USC00048135","SHASTA DAM, CA US","1991-08-19",,,,,"0.00","0.0","0.0","91","66","66","55.3"
"USC00048135","SHASTA DAM, CA US","1991-08-20",,,,,"0.00","0.0","0.0","94","66","67","44.1"
"USC00048135","SHASTA DAM, CA US","1991-08-21",,,,,"0.00","0.0","0.0","95","67","68","49.1"
"USC00048135","SHASTA DAM, CA US","1991-08-22",,,,,"0.00","0.0","0.0","98","67","67","57.8"
"USC00048135","SHASTA DAM, CA US","1991-08-23",,,,,"0.00","0.0","0.0","97","66","68","47.8"
"USC00048135","SHASTA DAM, CA US","1991-08-24",,,,,"0.00","0.0","0.0","96","68","69","49.7"
"USC00048135","SHASTA DAM, CA US","1991-08-25",,,,,"0.00","0.0","0.0","95","65","66","57.8"
"USC00048135","SHASTA DAM, CA US","1991-08-26",,,,,"0.00","0.0","0.0","88","60","61","42.3"
"USC00048135","SHASTA DAM, CA US","1991-08-27",,,,,"0.00","0.0","0.0","87","54","56","44.1"
"USC00048135","SHASTA DAM, CA US","1991-08-28",,,,,"0.00","0.0","0.0","77","55","61","67.1"
"USC00048135","SHASTA DAM, CA US","1991-08-29",,,,,"0.00","0.0","0.0","79","61","63","64.0"
"USC00048135","SHASTA DAM, CA US","1991-08-30",,,,,"0.00","0.0","0.0","88","63","65","47.8"
"USC00048135","SHASTA DAM, CA US","1991-08-31",,,,,"0.00","0.0","0.0","92","63","64","47.8"
"USC00048135","SHASTA DAM, CA US","1991-09-01",,,,,"0.00","0.0","0.0","91","64","67","44.1"
"USC00048135","SHASTA DAM, CA US","1991-09-02",,,,,"0.00","0.0","0.0","94","67","72","51.0"
"USC00048135","SHASTA DAM, CA US","1991-09-03",,,,,"0.00","0.0","0.0","100","69","70","52.2"
"USC00048135","SHASTA DAM, CA US","1991-09-04",,,,,"0.00","0.0","0.0","104","70","73","47.8"
"USC00048135","SHASTA DAM, CA US","1991-09-05",,,,,"0.00","0.0","0.0","105","71","75","39.8"
"USC00048135","SHASTA DAM, CA US","1991-09-06",,,,,"0.00","0.0","0.0","104","70","70","47.8"
"USC00048135","SHASTA DAM, CA US","1991-09-07",,,,,"0.00","0.0","0.0","94","65","65","57.8"
"USC00048135","SHASTA DAM, CA US","1991-09-08",,,,,"0.00","0.0","0.0","87","65","65","49.1"
"USC00048135","SHASTA DAM, CA US","1991-09-09",,,,,"0.00","0.0","0.0","90","65","65","60.9"
"USC00048135","SHASTA DAM, CA US","1991-09-10",,,,,"0.00","0.0","0.0","83","58","58","62.1"
"USC00048135","SHASTA DAM, CA US","1991-09-11",,,,,"0.00","0.0","0.0","82","58","62","49.7"
"USC00048135","SHASTA DAM, CA US","1991-09-12",,,,,"0.00","0.0","0.0","91","62","63","46.0"
"USC00048135","SHASTA DAM, CA US","1991-09-13",,,,,"0.00","0.0","0.0","93","62","64","49.1"
"USC00048135","SHASTA DAM, CA US","1991-09-14",,,,,"0.00","0.0","0.0","89","66","63","57.8"
"USC00048135","SHASTA DAM, CA US","1991-09-15",,,,,"0.00","0.0","0.0","92","66","73","52.8"
"USC00048135","SHASTA DAM, CA US","1991-09-16",,,,,"0.00","0.0","0.0","99","66","67","55.9"
"USC00048135","SHASTA DAM, CA US","1991-09-17",,,,,"0.00","0.0","0.0","100","63","68","42.3"
"USC00048135","SHASTA DAM, CA US","1991-09-18",,,,,"0.00","0.0","0.0","104","67","68","41.0"
"USC00048135","SHASTA DAM, CA US","1991-09-19",,,,,"0.00","0.0","0.0","102","69","69","44.1"
"USC00048135","SHASTA DAM, CA US","1991-09-20",,,,,"0.00","0.0","0.0","102","67","68","42.3"
"USC00048135","SHASTA DAM, CA US","1991-09-21",,,,,"0.00","0.0","0.0","94","67","71","65.2"
"USC00048135","SHASTA DAM, CA US","1991-09-22",,,,,"0.00","0.0","0.0","92","72","72","90.1"
"USC00048135","SHASTA DAM, CA US","1991-09-23",,,,,"0.00","0.0","0.0","95","71","73","57.2"
"USC00048135","SHASTA DAM, CA US","1991-09-24",,,,,"0.00","0.0","0.0","100","71","78","60.3"
"USC00048135","SHASTA DAM, CA US","1991-09-25",,,,,"0.00","0.0","0.0",,,,"44.7"
"USC00048135","SHASTA DAM, CA US","1991-09-26",,,,,"0.00","0.0","0.0",,,,"51.0"
"USC00048135","SHASTA DAM, CA US","1991-09-27",,,,,"0.00","0.0","0.0","94","63","64","47.8"
"USC00048135","SHASTA DAM, CA US","1991-09-28",,,,,"0.00","0.0","0.0","94","63","64","39.8"
"USC00048135","SHASTA DAM, CA US","1991-09-29",,,,,"0.00","0.0","0.0","94","64","72","44.1"
"USC00048135","SHASTA DAM, CA US","1991-09-30",,,,,"0.00","0.0","0.0","96","72","74","47.2"
"USC00048135","SHASTA DAM, CA US","1991-10-01",,,,,"0.00","0.0","0.0","98","67","67","47.8"
"USC00048135","SHASTA DAM, CA US","1991-10-02",,,,,"0.00","0.0","0.0","98","67","74","39.1"
"USC00048135","SHASTA DAM, CA US","1991-10-03",,,,,"0.00","0.0","0.0","98","70","75","62.1"
"USC00048135","SHASTA DAM, CA US","1991-10-04",,,,,"0.00","0.0","0.0","98","73","74","62.8"
"USC00048135","SHASTA DAM, CA US","1991-10-05",,,,,"0.00","0.0","0.0","96","65","65","54.1"
"USC00048135","SHASTA DAM, CA US","1991-10-06",,,,,"0.00","0.0","0.0","90","63","63","46.0"
"USC00048135","SHASTA DAM, CA US","1991-10-07",,,,,"0.00","0.0","0.0","90","61","61","46.0"
"USC00048135","SHASTA DAM, CA US","1991-10-08",,,,,"0.00","0.0","0.0","87","61","64","46.0"
"USC00048135","SHASTA DAM, CA US","1991-10-09",,,,,"0.00","0.0","0.0","90","64","79","49.7"
"USC00048135","SHASTA DAM, CA US","1991-10-10",,,,,"0.00","0.0","0.0","96","72","76","55.3"
"USC00048135","SHASTA DAM, CA US","1991-10-11",,,,,"0.00","0.0","0.0","99","69","71","55.3"
"USC00048135","SHASTA DAM, CA US","1991-10-12",,,,,"0.00","0.0","0.0","99","67","67","51.0"
"USC00048135","SHASTA DAM, CA US","1991-10-13",,,,,"0.00","0.0","0.0","97","65","67","41.0"
"USC00048135","SHASTA DAM, CA US","1991-10-14",,,,,"0.00","0.0","0.0","97","67","70","47.2"
"USC00048135","SHASTA DAM, CA US","1991-10-15",,,,,"0.00","0.0","0.0","99","63","64","42.9"
"USC00048135","SHASTA DAM, CA US","1991-10-16",,,,,"0.00","0.0","0.0","91","62","62","47.2"
"USC00048135","SHASTA DAM, CA US","1991-10-17",,,,,"0.00","0.0","0.0","91","60","62","49.1"
"USC00048135","SHASTA DAM, CA US","1991-10-18",,,,,"0.00","0.0","0.0","88","62","63","47.2"
"USC00048135","SHASTA DAM, CA US","1991-10-19",,,,,"0.00","0.0","0.0","87","62","70","47.2"
"USC00048135","SHASTA DAM, CA US","1991-10-20",,,,,"0.00","0.0","0.0","87","69","70","65.2"
"USC00048135","SHASTA DAM, CA US","1991-10-21",,,,,"0.00","0.0","0.0","87","65","66","65.2"
"USC00048135","SHASTA DAM, CA US","1991-10-22",,,,,"0.00","0.0","0.0","85","55","56","52.8"
"USC00048135","SHASTA DAM, CA US","1991-10-23",,,,,"0.00","0.0","0.0","69","46","46","60.3"
"USC00048135","SHASTA DAM, CA US","1991-10-24",,,,,"0.00","0.0","0.0","65","49","49","37.3"
"USC00048135","SHASTA DAM, CA US","1991-10-25",,,,,"0.03","0.0","0.0","51","48","49","19.9"
"USC00048135","SHASTA DAM, CA US","1991-10-26",,,,,"2.36","0.0","0.0","58","48","54","46.0"
"USC00048135","SHASTA DAM, CA US","1991-10-27",,,,,"0.05","0.0","0.0","64","40","44","37.3"
"USC00048135","SHASTA DAM, CA US","1991-10-28",,,,,"0.00","0.0","0.0","62","43","43","32.9"
"USC00048135","SHASTA DAM, CA US","1991-10-29",,,,,"0.00","0.0","0.0","62","43","48","13.0"
"USC00048135","SHASTA DAM, CA US","1991-10-30",,,,,"0.00","0.0","0.0","65","44","46","55.3"
"USC00048135","SHASTA DAM, CA US","1991-10-31",,,,,"0.00","0.0","0.0","65","45","52","62.8"
"USC00048135","SHASTA DAM, CA US","1991-11-01",,,,,"0.00","0.0","0.0","70","46","46","28.0"
"USC00048135","SHASTA DAM, CA US","1991-11-02",,,,,"0.00","0.0","0.0","70","46","50","14.9"
"USC00048135","SHASTA DAM, CA US","1991-11-03",,,,,"0.00","0.0","0.0","73","50","53","14.3"
"USC00048135","SHASTA DAM, CA US","1991-11-04",,,,,"0.00","0.0","0.0","73","53","53","29.8"
"USC00048135","SHASTA DAM, CA US","1991-11-05",,,,,"0.00","0.0","0.0","69","56","58","34.8"
"USC00048135","SHASTA DAM, CA US","1991-11-06",,,,,"0.00","0.0","0.0","78","58","62","39.1"
"USC00048135","SHASTA DAM, CA US","1991-11-07",,,,,"0.00","0.0","0.0","79","60","62","39.8"
"USC00048135","SHASTA DAM, CA US","1991-11-08",,,,,"0.00","0.0","0.0","80","57","57","36.0"
"USC00048135","SHASTA DAM, CA US","1991-11-09",,,,,"0.22","0.0","0.0","60","54","55","34.2"
"USC00048135","SHASTA DAM, CA US","1991-11-10",,,,,"0.00","0.0","0.0","72","55","58","70.2"
"USC00048135","SHASTA DAM, CA US","1991-11-11",,,,,"0.00","0.0","0.0","72","58","60","72.7"
"USC00048135","SHASTA DAM, CA US","1991-11-12",,,,,"0.00","0.0","0.0","78","51","52","37.3"
"USC00048135","SHASTA DAM, CA US","1991-11-13",,,,,"0.00","0.0","0.0","70","52","58","34.8"
"USC00048135","SHASTA DAM, CA US","1991-11-14",,,,,"0.00","0.0","0.0","66","46","48","42.3"
"USC00048135","SHASTA DAM, CA US","1991-11-15",,,,,"0.00","0.0","0.0","57","42","44","44.1"
"USC00048135","SHASTA DAM, CA US","1991-11-16",,,,,"0.00","0.0","0.0","62","41","42","39.1"
"USC00048135","SHASTA DAM, CA US","1991-11-17",,,,,"0.57","0.0","0.0","53","42","44","19.9"
"USC00048135","SHASTA DAM, CA US","1991-11-18",,,,,"0.27","0.0","0.0","53","42","42","41.0"
"USC00048135","SHASTA DAM, CA US","1991-11-19",,,,,"0.00","0.0","0.0","57","42","46","49.7"
"USC00048135","SHASTA DAM, CA US","1991-11-20",,,,,"0.31","0.0","0.0","56","45","46","32.9"
"USC00048135","SHASTA DAM, CA US","1991-11-21",,,,,"0.14","0.0","0.0","50","43","44","29.8"
"USC00048135","SHASTA DAM, CA US","1991-11-22",,,,,"0.00","0.0","0.0","57","44","48","75.2"
"USC00048135","SHASTA DAM, CA US","1991-11-23",,,,,"0.00","0.0","0.0","62","47","47","96.9"
"USC00048135","SHASTA DAM, CA US","1991-11-24",,,,,"0.00","0.0","0.0","60","47","49","41.0"
"USC00048135","SHASTA DAM, CA US","1991-11-25",,,,,"0.00","0.0","0.0","62","48","49","42.3"
"USC00048135","SHASTA DAM, CA US","1991-11-26",,,,,"0.00","0.0","0.0","62","47","47","39.8"
"USC00048135","SHASTA DAM, CA US","1991-11-27",,,,,"0.07","0.0","0.0","57","46","47","39.8"
"USC00048135","SHASTA DAM, CA US","1991-11-28",,,,,"0.00","0.0","0.0","56","39","41","59.0"
"USC00048135","SHASTA DAM, CA US","1991-11-29",,,,,"0.00","0.0","0.0","56","40","48","41.0"
"USC00048135","SHASTA DAM, CA US","1991-11-30",,,,,"0.00","0.0","0.0","54","37","37","67.1"
"USC00048135","SHASTA DAM, CA US","1991-12-01",,,,,"0.00","0.0","0.0","55","37","47","36.0"
"USC00048135","SHASTA DAM, CA US","1991-12-02",,,,,"0.00","0.0","0.0","59","42","44","29.2"
"USC00048135","SHASTA DAM, CA US","1991-12-03",,,,,"0.00","0.0","0.0","65","50","51","39.8"
"USC00048135","SHASTA DAM, CA US","1991-12-04",,,,,"0.00","0.0","0.0","62","41","42","46.0"
"USC00048135","SHASTA DAM, CA US","1991-12-05",,,,,"0.00","0.0","0.0","57","42","42","31.1"
"USC00048135","SHASTA DAM, CA US","1991-12-06",,,,,"0.00","0.0","0.0","56","41","48","21.7"
"USC00048135","SHASTA DAM, CA US","1991-12-07",,,,,"0.42","0.0","0.0","50","42","43","26.1"
"USC00048135","SHASTA DAM, CA US","1991-12-08",,,,,"0.00","0.0","0.0","55","41","44","60.3"
"USC00048135","SHASTA DAM, CA US","1991-12-09",,,,,"0.00","0.0","0.0","59","43","52","110.0"
"USC00048135","SHASTA DAM, CA US","1991-12-10",,,,,"0.00","0.0","0.0","63","47","50","62.8"
"USC00048135","SHASTA DAM, CA US","1991-12-11",,,,,"0.00","0.0","0.0","61","47","48","108.1"
"USC00048135","SHASTA DAM, CA US","1991-12-12",,,,,"0.00","0.0","0.0","62","46","47","69.0"
"USC00048135","SHASTA DAM, CA US","1991-12-13",,,,,"0.00","0.0","0.0","49","36","48","49.1"
"USC00048135","SHASTA DAM, CA US","1991-12-14",,,,,"0.00","0.0","0.0","64","36","42","67.7"
"USC00048135","SHASTA DAM, CA US","1991-12-15",,,,,"0.00","0.0","0.0","55","42","44","32.9"
"USC00048135","SHASTA DAM, CA US","1991-12-16",,,,,"0.00","0.0","0.0","61","43","43","32.9"
"USC00048135","SHASTA DAM, CA US","1991-12-17",,,,,"0.00","0.0","0.0","53","43","44","31.7"
"USC00048135","SHASTA DAM, CA US","1991-12-18",,,,,"1.36","0.0","0.0","50","41","41","11.2"
"USC00048135","SHASTA DAM, CA US","1991-12-19",,,,,"0.10","0.0","0.0","48","35","35","29.2"
"USC00048135","SHASTA DAM, CA US","1991-12-20",,,,,"0.00","0.0","0.0","52","35","46","78.3"
"USC00048135","SHASTA DAM, CA US","1991-12-21",,,,,"0.00","0.0","0.0","58","38","42","59.0"
"USC00048135","SHASTA DAM, CA US","1991-12-22",,,,,"0.00","0.0","0.0","51","40","41","49.1"
"USC00048135","SHASTA DAM, CA US","1991-12-23",,,,,"0.00","0.0","0.0","53","40","41","42.9"
"USC00048135","SHASTA DAM, CA US","1991-12-24",,,,,"0.00","0.0","0.0","57","41","42","52.8"
"USC00048135","SHASTA DAM, CA US","1991-12-25",,,,,"0.00","0.0","0.0","56","40","41","29.8"
"USC00048135","SHASTA DAM, CA US","1991-12-26",,,,,"0.00","0.0","0.0","51","41","45","24.2"
"USC00048135","SHASTA DAM, CA US","1991-12-27",,,,,"0.00","0.0","0.0","51","42","42","29.2"
"USC00048135","SHASTA DAM, CA US","1991-12-28",,,,,"1.20","0.0","0.0","51","41","43","36.0"
"USC00048135","SHASTA DAM, CA US","1991-12-29",,,,,"2.35","0.0","0.0","51","37","37","59.0"
"USC00048135","SHASTA DAM, CA US","1991-12-30",,,,,"0.23","0.0","0.0","51","37","43","57.2"
"USC00048135","SHASTA DAM, CA US","1991-12-31",,,,,"0.00","0.0","0.0","49","42","45","44.1"
"USC00048135","SHASTA DAM, CA US","1992-01-01",,,,,"0.00","0.0","0.0","55","39","40","42.9"
"USC00048135","SHASTA DAM, CA US","1992-01-02",,,,,"0.00","0.0","0.0","53","38","39","47.8"
"USC00048135","SHASTA DAM, CA US","1992-01-03",,,,,"0.00","0.0","0.0","55","36","36","36.0"
"USC00048135","SHASTA DAM, CA US","1992-01-04",,,,,"0.32","0.0","0.0","44","36","42","18.0"
"USC00048135","SHASTA DAM, CA US","1992-01-05",,,,,"2.01","0.0","0.0","47","36","48","64.0"
"USC00048135","SHASTA DAM, CA US","1992-01-06",,,,,"0.47","0.0","0.0","47","36","42","75.2"
"USC00048135","SHASTA DAM, CA US","1992-01-07",,,,,"0.80","0.0","0.0","45","35","37","36.0"
"USC00048135","SHASTA DAM, CA US","1992-01-08",,,,,"0.00","0.0","0.0","53","36","45","67.1"
"USC00048135","SHASTA DAM, CA US","1992-01-09",,,,,"0.00","0.0","0.0","57","37","39","51.0"
